3158889800_125_335	3158889800_125_335
3158889800_125_335	5861564225_169_380
6316363905_99_278	6316363905_99_278
3326144819_1_105	3326144819_1_105
1369596379_325_485	1369596379_325_485
1045872745_1_153	1045872745_1_153
3604623303_1_120	3604623303_1_120
3385432850_1_711	3385432850_1_711
564234058_1_119	564234058_1_119
3382727888_58_200	3382727888_58_200
5643963325_433_722	5643963325_433_722
931715043_125_294	931715043_125_294
591376600_62_195	591376600_62_195
3384420003_212_809	3384420003_212_809
2627350007_1_106	2627350007_1_106
512948629_1_171	512948629_1_171
1429446430_1_162	1429446430_1_162
1114154488_1_184	1114154488_1_184
1001705497	1001705497
6276010837_1_114	6276010837_1_114
2638502849_1_143	2638502849_1_143
4604076601_1_109	4604076601_1_109
3642940345_100_251	3642940345_100_251
30049626_312_413	30049626_312_413
1142280549_263_595	1142280549_263_595
2606369837_1001_1306	2606369837_1001_1306
2557834156_92_200	2557834156_92_200
1260869868_315_436	1260869868_315_436
6440505869_69_236	6440505869_69_236
418557793_52_161	418557793_52_161
1441387187_1_167	1441387187_1_167
1457252279_1_135	1457252279_1_135
1798975513	1798975513
3384923628_187_335	3384923628_187_335
896404446_1_105	896404446_1_105
1113748082_354_520	1113748082_354_520
3363135867_140_282	3363135867_140_282
673974637_89_193	673974637_89_193
6179035099	6179035099
3118897083_169_313	3118897083_169_313
600630740_1_332	600630740_1_332
2797698545_1_412	2797698545_1_412
3365033312_101_203	3365033312_101_203
2632254889_163_471	2632254889_163_471
505885382_1_173	505885382_1_173
2658190909_55_239	2658190909_55_239
1191044504_1_114	1191044504_1_114
1199535552_1_246	1199535552_1_246
3384819602_503_602	3384819602_503_602
889720599_1_1462	889720599_1_1462
6097193543_227_373	6097193543_227_373
501168583_283_393	501168583_283_393
698976762_196_451	698976762_196_451
661073297_1002_1334	661073297_1002_1334
3342233026_95_212	3342233026_95_212
2525258865_1_146	2525258865_1_146
3250492899_1_406	3250492899_1_406
5668365431_98_226	5668365431_98_226
3250555782_833_1252	3250555782_833_1252
1537797281_1_146	1537797281_1_146
2768771535_1_196	2768771535_1_196
1581266134_1_100	1581266134_1_100
1067876279_1_280	1067876279_1_280
441519867_41_182	441519867_41_182
25315443_54_169	25315443_54_169
1761046933_1_103	1761046933_1_103
3869520177_63_162	3869520177_63_162
707362495_1_108	707362495_1_108
5839454729_1_201	5839454729_1_201
1791861256_1_124	1791861256_1_124
3297248804_1_375	3297248804_1_375
6096970991_1_127	6096970991_1_127
4508887625_75_190	4508887625_75_190
3361645743_136_312	3361645743_136_312
126627924_84_188	126627924_84_188
1233509445_1_168	1233509445_1_168
6300963895_1_185	6300963895_1_185
1405807600_150_266	1405807600_150_266
3645292515_125_240	3645292515_125_240
1198466332_1_1712	1198466332_1_1712
3514136154_432_648	3514136154_432_648
1408404697_132_288	1408404697_132_288
1381074138_1_210	1381074138_1_210
1021328419_246_364	1021328419_246_364
754722407_1_113	754722407_1_113
4678589503_1_295	4678589503_1_295
1419294336_56_186	1419294336_56_186
1352655917_1_190	1352655917_1_190
4644789275_110_237	4644789275_110_237
3654064913	3654064913
3134950416	3134950416
1147688298	1147688298
758843569	758843569
2518911948	2518911948
1343413344	1343413344
1794364786	1794364786
6312206417	6312206417
5854865427	5854865427
1198544671	1198544671
6297722015	6297722015
1082087688	1082087688
